step	cost_avg	cost_best	solution_best
33   	    480.428   	    492.063	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782);  }
0   	    365.811   	    507.491	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[313977] = Complex(-858.261452, 275.300892);  }
1   	    393.745   	    507.652	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[325383] = Complex(-1295.967221, -683.690252);  }
2   	    414.247   	     509.99	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[291409] = Complex(969.136879, -185.828546);  }
3   	    434.081   	     509.99	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[291409] = Complex(969.136879, -185.828546);  }
4   	    451.502   	    510.467	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[312840] = Complex(-501.382796, -618.430833);  }
5   	    458.299   	    510.467	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[312840] = Complex(-501.382796, -618.430833);  }
6   	    464.582   	    510.752	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[313523] = Complex(-611.869592, -250.136850);  }
7   	    467.737   	    511.009	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[294510] = Complex(158.078775, -388.686349);  }
8   	    472.547   	    511.009	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[294510] = Complex(158.078775, -388.686349);  }
9   	    484.824   	    511.009	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[294510] = Complex(158.078775, -388.686349);  }
10   	    484.132   	    511.009	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[294510] = Complex(158.078775, -388.686349);  }
11   	    492.399   	    511.009	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[294510] = Complex(158.078775, -388.686349);  }
12   	    494.608   	    511.009	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[294510] = Complex(158.078775, -388.686349);  }
13   	    498.223   	    511.024	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[308996] = Complex(-516.614451, -402.258381);  }
14   	    500.747   	    511.024	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[308996] = Complex(-516.614451, -402.258381);  }
15   	    504.917   	    511.686	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[315325] = Complex(-603.127102, -475.893373);  }
16   	    507.029   	    511.686	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[315325] = Complex(-603.127102, -475.893373);  }
17   	     506.77   	    511.857	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[313167] = Complex(-561.599791, -409.673753);  }
18   	    507.691   	    511.857	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[313167] = Complex(-561.599791, -409.673753);  }
19   	    508.258   	    511.857	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[313167] = Complex(-561.599791, -409.673753);  }
20   	    508.047   	    511.861	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[313709] = Complex(-584.620090, -359.203678);  }
21   	    509.222   	    511.912	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[312120] = Complex(-546.165754, -392.558771);  }
22   	    510.396   	    511.979	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[310793] = Complex(-541.779360, -343.050318);  }
23   	    510.614   	    511.979	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[310793] = Complex(-541.779360, -343.050318);  }
24   	     510.76   	    511.979	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[310793] = Complex(-541.779360, -343.050318);  }
25   	    510.913   	    511.987	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309986] = Complex(-530.082593, -362.274242);  }
26   	    510.934   	    511.987	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309986] = Complex(-530.082593, -362.274242);  }
27   	    510.937   	    512.005	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309899] = Complex(-545.545100, -307.821734);  }
28   	    510.963   	    512.005	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309899] = Complex(-545.545100, -307.821734);  }
29   	    510.979   	    512.005	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309899] = Complex(-545.545100, -307.821734);  }
30   	    510.996   	    512.005	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309314] = Complex(-536.686658, -331.191319);  }
31   	    511.004   	    512.005	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309314] = Complex(-536.686658, -331.191319);  }
32   	    511.022   	    512.005	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309314] = Complex(-536.686658, -331.191319);  }
33   	    511.054   	    512.005	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309314] = Complex(-536.686658, -331.191319);  }
34   	    511.072   	    512.006	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309443] = Complex(-538.695392, -325.336800);  }
35   	    511.086   	    512.006	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309443] = Complex(-538.695392, -325.336800);  }
36   	    511.101   	    512.006	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309443] = Complex(-538.695392, -325.336800);  }
37   	    511.128   	    512.006	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309443] = Complex(-538.695392, -325.336800);  }
38   	     511.18   	    512.006	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309443] = Complex(-538.695392, -325.336800);  }
39   	    511.256   	    512.006	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309443] = Complex(-538.695392, -325.336800);  }
40   	    511.356   	    512.006	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309443] = Complex(-538.695392, -325.336800);  }
